age,attrition,businesstravel,dailyrate,distancefromhome,education,employeenumber,environmentsatisfaction,gender,jobinvolvement,joblevel,jobrole,jobsatisfaction,maritalstatus,monthlyincome,monthlyrate,numcompaniesworked,overtime,percentsalaryhike,performancerating,relationshipsatisfaction,standardhours,stockoptionlevel,totalworkingyears,trainingtimeslastyear,worklifebalance,yearsatcompany,yearssincelastpromotion,yearswithcurrmanager,datebirth,salary,remotework
31,yes,travel_frequently,290.04,2,3,1393,3,F,2,1,sales representative,4,single,2342.59,6090.75,7,no,14,3,3,part time,0,3,3,4,1,0,0,1992,28111.13,yes
31,yes,travel_frequently,290.04,1,4,1394,2,F,1,1,sales representative,3,single,2342.59,6090.75,1,desconocido,12,,2,part time,0,,3,3,1,0,0,1992,28111.13,no
31,yes,travel_rarely,290.04,8,3,1395,1,F,2,1,research scientist,2,,2342.59,6090.75,1,desconocido,12,3,3,part time,0,,3,4,1,0,0,1992,28111.13,no
27,no,travel_rarely,290.04,11,1,1396,2,M,3,1,laboratory technician,1,married,2342.59,6090.75,0,desconocido,14,3,2,part time,0,6,3,4,5,1,4,1996,28111.13,no
39,yes,,290.04,2,3,1397,1,F,2,1,laboratory technician,1,single,4492.84,6090.75,2,yes,23,4,2,,0,11,2,4,1,0,0,1984,28111.13,yes
44,no,travel_frequently,491.94,1,5,1398,1,F,3,2,sales executive,3,married,3973.33,10330.67,7,desconocido,12,,3,part time,1,11,4,2,1,0,0,1979,47680.0,no
30,no,,131.44,25,3,1399,25,M,3,1,research scientist,3,,4492.84,2760.33,1,desconocido,13,3,2,part time,2,1,2,2,1,0,0,1993,12740.0,no
35,no,travel_rarely,248.03,26,1,1400,4,M,3,1,sales representative,3,,2003.33,5208.67,1,no,13,,1,part time,1,1,3,3,1,0,0,1988,24040.0,yes
24,yes,travel_frequently,290.04,9,3,1401,2,M,3,1,laboratory technician,1,,2342.59,6090.75,2,desconocido,11,3,3,part time,0,,2,2,0,0,0,1999,28111.13,no
24,no,,209.75,13,2,1402,4,F,3,1,sales representative,2,married,4492.84,4404.83,1,desconocido,13,3,3,part time,1,1,2,,1,0,0,1999,20330.0,yes
28,yes,,264.23,2,2,1403,3,M,2,1,laboratory technician,1,single,4492.84,5548.83,7,no,11,,3,part time,0,8,2,2,0,0,0,1995,25610.0,yes
28,no,travel_rarely,161.26,1,3,1404,1,M,2,1,research scientist,3,,4492.84,3386.5,1,desconocido,14,3,4,part time,1,1,2,1,1,0,0,1995,15630.0,no
33,no,,659.08,8,5,1405,4,M,3,2,healthcare representative,3,,5323.33,13840.67,2,desconocido,17,3,1,,0,14,6,3,0,0,0,1990,53914.11,yes
39,no,travel_rarely,864.19,6,3,1406,2,F,3,3,manufacturing director,2,single,4492.84,18148.0,4,desconocido,18,,4,part time,0,9,3,3,2,2,2,1984,83760.0,no
42,no,,499.47,2,3,1407,3,M,2,1,laboratory technician,2,married,4034.17,10488.83,4,desconocido,14,,2,full time,1,,3,,1,0,0,1981,48410.0,yes
29,no,travel_rarely,290.04,9,3,1408,3,M,4,1,research scientist,3,married,2342.59,6090.75,6,no,18,3,1,part time,2,,2,2,1,0,0,1994,28111.13,no
35,no,travel_rarely,290.04,1,3,1409,4,M,2,1,laboratory technician,1,,4492.84,6090.75,1,no,19,3,2,part time,0,,3,3,3,1,2,1988,28111.13,no
35,yes,travel_rarely,213.98,14,3,1410,14,F,3,1,laboratory technician,1,,1728.33,4493.67,1,desconocido,12,3,4,,1,1,2,3,1,0,0,1988,53914.11,yes
34,no,,306.63,13,4,1411,13,M,3,1,research scientist,4,single,2476.67,6439.33,1,desconocido,13,3,3,full time,0,,4,,1,0,0,1989,29720.0,no
26,no,travel_rarely,290.04,3,3,1412,1,F,3,1,research scientist,4,,4492.84,6090.75,1,desconocido,21,4,1,part time,0,1,5,3,1,0,0,1997,28111.13,yes
36,no,travel_rarely,703.13,1,4,1413,2,F,3,2,sales executive,3,single,5679.17,14765.83,6,no,13,3,1,full time,0,,5,3,1,0,0,1987,68150.0,yes
50,no,,1973.98,24,3,1414,24,M,3,5,manager,3,married,15943.72,41453.67,4,yes,16,,3,full time,1,,2,3,1,0,0,1973,191324.62,no
42,no,travel_rarely,1973.98,9,2,1415,4,M,2,5,manager,4,,4492.84,41453.67,8,no,22,4,4,full time,0,24,2,3,1,0,1,1981,191324.62,no
35,no,,277.54,7,2,1416,3,M,2,1,laboratory technician,4,,2241.67,5828.33,1,no,18,3,4,,1,,5,2,1,0,1,1988,53914.11,no
46,no,travel_rarely,1812.47,1,4,1417,4,M,4,4,manager,1,,4492.84,38061.83,1,desconocido,15,3,2,full time,0,27,5,1,26,0,12,1977,175670.0,no
18,yes,travel_frequently,161.88,3,2,1418,2,F,3,1,sales representative,4,single,4492.84,3399.5,1,yes,12,3,3,part time,0,0,2,4,0,0,0,2005,15690.0,yes
29,no,,431.99,5,3,1419,1,M,2,2,sales executive,2,divorced,3489.17,9071.83,1,yes,13,,2,part time,1,10,3,2,10,0,9,1994,41870.0,yes
31,no,,556.26,5,4,1420,1,F,3,2,sales executive,4,,4492.84,11681.39,1,no,11,3,1,part time,2,10,2,,10,0,2,1992,53914.11,yes
41,no,travel_rarely,1032.49,23,2,1421,4,M,3,3,sales executive,3,single,8339.32,21682.23,3,desconocido,16,3,4,part time,0,21,2,3,2,0,2,1982,100071.84,yes
38,no,travel_rarely,341.1,4,2,1422,4,F,3,1,laboratory technician,3,,4492.84,7163.0,7,desconocido,19,3,4,full time,1,7,5,,0,0,0,1985,33060.0,yes
32,yes,travel_rarely,143.72,2,4,1423,4,M,3,1,laboratory technician,2,single,4492.84,3018.17,1,no,12,3,1,part time,0,1,2,3,1,0,0,1991,13930.0,yes
60,no,,1122.85,1,4,1424,3,M,1,3,healthcare representative,4,divorced,9069.17,23579.83,3,no,20,4,3,full time,1,19,2,4,1,0,0,1963,108830.0,no
24,yes,,290.04,22,1,1425,4,M,1,1,human resources,3,married,2342.59,6090.75,1,no,11,,3,,1,1,2,3,1,0,0,1999,53914.11,yes
40,no,travel_rarely,556.26,8,2,1426,2,F,3,2,manufacturing director,1,,4492.84,11681.39,2,yes,16,3,2,,1,18,3,3,1,0,0,1983,53914.11,yes
30,no,travel_rarely,295.29,21,1,1427,2,M,3,1,research scientist,4,married,2385.0,6201.0,1,no,12,3,2,,1,10,2,2,10,0,8,1993,53914.11,yes
47,no,non-travel,556.26,2,4,1428,3,M,3,2,sales executive,2,,4492.84,11681.39,7,no,11,3,4,part time,1,4,3,1,1,0,0,1976,53914.11,yes
32,yes,travel_rarely,694.88,1,2,1429,1,M,1,2,sales executive,2,single,5612.5,14592.5,6,desconocido,15,3,2,full time,0,10,2,3,0,0,0,1991,67350.0,no
45,no,travel_rarely,1006.57,41,3,1430,41,F,1,3,human resources,3,married,4492.84,21138.0,4,desconocido,21,4,3,,2,9,2,4,5,0,3,1978,97560.0,yes
34,no,,290.04,2,4,1431,4,M,4,1,research scientist,4,married,2342.59,6090.75,0,yes,14,3,1,part time,3,6,3,3,5,1,2,1989,28111.13,no
33,yes,,1032.49,16,3,1432,1,F,3,3,sales executive,1,,8339.32,21682.23,2,yes,20,4,3,part time,0,,2,2,0,0,0,1990,100071.84,yes
31,yes,travel_rarely,1032.49,16,4,1433,1,M,3,3,sales executive,3,married,8339.32,21682.23,2,desconocido,13,3,1,,3,,2,3,1,0,0,1992,53914.11,yes
29,no,travel_rarely,290.04,4,3,1434,4,F,2,1,research scientist,1,divorced,4492.84,6090.75,1,desconocido,13,3,3,part time,1,,2,3,1,0,0,1994,28111.13,yes
30,no,,546.21,16,3,1435,3,M,4,2,healthcare representative,3,married,4411.67,11470.33,3,no,16,3,3,part time,1,10,3,3,7,1,7,1993,52940.0,no
38,no,travel_rarely,556.26,18,3,1436,2,M,1,2,healthcare representative,4,married,4492.84,11681.39,3,desconocido,16,3,3,part time,1,,2,3,1,1,0,1985,53914.11,yes
43,yes,,251.44,17,3,1437,3,M,2,1,research scientist,3,,2030.83,5280.17,9,yes,16,3,4,part time,1,6,4,3,1,0,0,1980,24370.0,no
55,no,travel_rarely,1973.98,44,3,1438,3,M,2,5,research director,1,married,4492.84,41453.67,8,no,12,3,2,full time,3,34,2,3,1,0,0,1968,191324.62,no
21,yes,,290.04,7,1,1439,2,M,3,1,sales representative,2,single,2342.59,6090.75,1,desconocido,13,3,2,,0,,3,3,1,1,0,2002,53914.11,yes
22,yes,travel_rarely,290.04,45,1,1440,3,F,3,1,laboratory technician,1,,2342.59,6090.75,1,yes,17,3,3,part time,0,1,6,3,1,0,0,2001,28111.13,yes
37,no,travel_rarely,420.02,8,2,1441,3,M,3,2,human resources,2,divorced,4492.84,8820.5,2,no,13,3,3,part time,0,19,4,2,10,4,7,1986,40710.0,yes
42,no,travel_rarely,556.26,13,3,1442,2,M,4,2,healthcare representative,1,married,4492.84,11681.39,5,no,18,,3,part time,2,10,2,2,0,0,0,1981,53914.11,no
18,no,,290.04,14,3,1443,2,F,3,1,research scientist,3,single,2342.59,6090.75,1,desconocido,16,3,3,,0,0,4,1,0,0,0,2005,53914.11,yes
31,yes,travel_rarely,304.98,18,5,1444,4,M,4,1,human resources,1,married,2463.33,6404.67,0,no,17,3,3,full time,0,2,4,3,1,0,0,1992,29560.0,yes
36,no,travel_rarely,556.26,2,4,1445,4,F,3,2,research scientist,2,,4492.84,11681.39,4,yes,22,4,4,,1,,2,3,1,0,0,1987,53914.11,yes
32,no,travel_frequently,479.56,10,4,1446,4,M,3,2,sales executive,4,,3873.33,10070.67,8,desconocido,13,3,3,part time,0,,2,4,0,0,0,1991,46480.0,yes
29,no,,556.26,29,1,1447,4,M,1,2,healthcare representative,3,divorced,4492.84,11681.39,8,no,17,,4,part time,2,11,3,,7,1,6,1994,53914.11,no
42,no,travel_rarely,290.04,8,3,1448,4,M,3,1,laboratory technician,3,,2342.59,6090.75,4,no,13,,4,part time,0,,3,3,0,0,0,1981,28111.13,yes
29,no,travel_rarely,289.3,6,1,1449,4,M,2,1,human resources,2,married,2336.67,6075.33,1,no,11,3,4,part time,0,,3,3,1,0,0,1994,28040.0,yes
29,yes,,251.64,24,2,1450,4,M,2,1,research scientist,4,,2032.5,5284.5,1,yes,24,,2,part time,0,1,3,2,1,1,0,1994,24390.0,no
28,no,travel_rarely,294.67,3,3,1451,2,F,3,1,sales representative,2,,2380.0,6188.0,1,no,19,3,4,,1,1,3,3,1,0,0,1995,53914.11,yes
30,yes,,290.04,9,3,1452,2,M,3,1,sales representative,4,,2342.59,6090.75,1,desconocido,13,3,3,,0,,3,2,1,0,0,1993,53914.11,no
22,yes,travel_rarely,290.04,7,1,1453,4,M,3,1,research scientist,2,single,2342.59,6090.75,1,desconocido,23,4,1,,0,1,2,3,1,0,0,2001,53914.11,yes
26,no,,302.61,1,2,1454,2,F,2,1,research scientist,3,,2444.17,6354.83,1,yes,13,3,3,full time,1,1,3,2,1,1,0,1997,29330.0,no
44,no,travel_rarely,556.26,1,4,1455,2,M,4,2,healthcare representative,1,,4492.84,11681.39,2,desconocido,15,3,4,part time,1,10,5,3,2,2,2,1979,53914.11,yes
29,yes,travel_frequently,112.56,24,3,1456,3,M,4,1,sales representative,1,single,4492.84,2363.83,1,no,17,3,4,part time,0,1,3,,1,0,0,1994,10910.0,yes
28,yes,travel_rarely,556.26,13,2,1457,4,F,3,2,sales executive,3,,4492.84,11681.39,3,yes,11,3,4,part time,0,6,0,3,2,2,2,1995,53914.11,yes
56,no,travel_rarely,556.26,11,5,1458,4,F,2,2,sales executive,1,married,4492.84,11681.39,4,desconocido,16,3,3,part time,1,,3,3,0,0,0,1967,53914.11,yes
39,no,travel_rarely,531.45,9,2,1459,1,M,3,2,manufacturing director,1,married,4492.84,11160.5,1,no,25,4,4,part time,1,10,3,3,10,7,9,1984,51510.0,yes
58,no,,1582.77,21,3,1460,4,F,3,4,manager,4,,4492.84,33238.2,4,yes,13,3,3,full time,1,,2,2,1,0,0,1965,153407.07,yes
42,no,travel_rarely,556.26,12,4,1461,2,M,3,2,sales executive,4,divorced,4492.84,11681.39,3,desconocido,12,,3,part time,2,14,4,3,0,0,0,1981,53914.11,no
27,yes,,295.39,22,3,1462,1,F,2,1,human resources,2,married,2385.83,6203.17,1,no,12,3,1,full time,0,,2,3,1,0,0,1996,28630.0,no
38,no,travel_rarely,294.87,1,3,1463,1,M,2,1,sales representative,1,single,2381.67,6192.33,4,desconocido,14,3,1,,0,20,3,2,1,0,0,1985,53914.11,yes
32,no,,556.26,5,4,1464,4,M,2,2,manufacturing director,4,,4492.84,11681.39,8,no,24,4,2,part time,0,,1,3,1,0,0,1991,53914.11,yes
31,no,,116.48,2,1,1465,4,F,1,1,laboratory technician,4,,94083.0,2446.17,1,desconocido,11,3,3,part time,3,,4,3,1,0,0,1992,11290.0,yes
25,no,travel_rarely,290.04,2,3,1466,3,F,3,1,human resources,2,,2342.59,6090.75,4,no,14,3,3,part time,0,6,3,3,2,1,2,1998,28111.13,no
40,no,,290.04,44,4,1467,1,M,3,1,laboratory technician,4,married,2342.59,6090.75,8,no,19,3,3,part time,2,8,3,2,1,0,0,1983,28111.13,yes
39,no,non-travel,2004.79,9,3,1468,4,M,3,5,manager,4,,16192.5,42100.5,2,desconocido,13,3,3,full time,0,,3,2,6,1,3,1984,194310.0,no
23,yes,,290.04,9,3,1469,4,M,3,1,sales representative,1,married,2342.59,6090.75,1,no,19,3,1,,1,,3,,1,1,0,2000,53914.11,no
35,no,travel_rarely,1032.49,26,4,1470,3,F,3,3,human resources,4,single,8339.32,21682.23,1,yes,16,3,3,part time,0,,2,,9,1,7,1988,100071.84,no
34,no,travel_rarely,238.13,7,2,1471,2,M,3,1,sales representative,3,,1923.33,5000.67,0,yes,25,4,2,,1,12,4,3,11,5,7,1989,23080.0,yes
28,no,non-travel,221.21,16,3,1472,3,M,3,1,research scientist,3,single,4492.84,4645.33,1,no,14,3,3,part time,0,5,3,2,5,1,4,1995,21440.0,no
29,no,,554.36,1,3,1473,1,M,3,2,healthcare representative,1,married,4477.5,11641.5,0,no,12,3,1,part time,1,6,5,2,5,0,2,1994,53730.0,no
58,yes,travel_rarely,1032.49,23,4,1474,4,F,3,3,healthcare representative,4,married,8339.32,21682.23,1,desconocido,12,3,4,part time,1,40,3,2,40,15,6,1965,100071.84,yes
38,no,,1032.49,3,3,1475,1,M,3,3,sales executive,3,divorced,4492.84,21682.23,0,desconocido,12,3,3,part time,2,,6,2,16,5,13,1985,100071.84,yes
29,no,travel_frequently,1032.49,1,1,1476,2,F,3,3,sales executive,4,married,4492.84,21682.23,1,desconocido,14,3,4,part time,1,11,5,3,11,4,1,1994,100071.84,yes
55,no,travel_rarely,1964.96,1,3,1477,4,M,3,5,manager,1,single,15870.83,41264.17,0,desconocido,14,3,3,,0,37,2,3,36,4,13,1968,190450.0,yes
41,no,,1652.34,2,4,1478,4,M,3,4,manager,2,,4492.84,34699.17,1,desconocido,19,3,2,full time,0,,2,3,22,0,4,1982,160150.0,yes
39,no,travel_rarely,991.82,1,3,1479,3,M,4,3,healthcare representative,4,,8010.83,20828.17,0,no,17,,1,,3,19,5,2,18,3,7,1984,53914.11,yes
38,no,,1187.54,15,2,1480,3,M,2,3,research director,4,,4492.84,24938.33,0,desconocido,14,3,2,full time,1,,3,3,11,2,9,1985,115100.0,yes
43,no,,1582.77,12,3,1481,1,M,2,4,research director,2,,12783.92,33238.2,1,no,11,3,3,,1,,3,,25,3,9,1980,53914.11,yes
31,no,,444.27,7,2,1482,2,F,3,2,manufacturing director,1,married,3588.33,9329.67,1,no,12,3,2,part time,1,13,5,1,13,3,12,1992,43060.0,yes
50,no,travel_rarely,1758.71,29,4,1483,2,M,2,4,manager,3,married,14205.0,36933.0,0,no,15,3,2,full time,1,28,2,3,27,15,7,1973,170460.0,yes
33,no,non-travel,290.04,8,1,1484,2,F,2,1,sales representative,4,,2342.59,6090.75,0,desconocido,19,3,4,part time,0,,2,2,2,2,2,1990,28111.13,no
26,yes,,210.68,2,3,1485,1,M,3,1,research scientist,1,married,1701.67,4424.33,6,desconocido,14,3,2,,1,6,2,3,3,1,2,1997,53914.11,yes
38,no,travel_frequently,291.06,3,4,1486,3,M,3,1,research scientist,3,,2350.83,6112.17,3,no,16,3,1,full time,1,8,2,3,2,2,2,1985,28210.0,no
46,no,,1973.98,1,4,1487,4,M,3,5,research director,4,,15943.72,41453.67,9,no,17,3,4,,2,23,0,3,2,2,2,1977,191324.62,yes
21,no,,213.57,25,1,1488,4,F,2,1,research scientist,2,single,4492.84,4485.0,1,yes,11,3,3,part time,0,2,6,4,2,2,2,2002,20700.0,yes
31,no,travel_frequently,287.96,20,3,1489,3,M,4,1,sales representative,4,married,4492.84,6047.17,0,no,12,,1,part time,1,3,4,3,2,2,2,1992,27910.0,no
35,no,,556.26,11,2,1490,4,M,3,2,sales executive,4,divorced,4492.84,11681.39,1,desconocido,11,3,4,part time,1,5,3,3,5,0,2,1988,53914.11,yes
34,no,,556.26,2,2,1491,4,M,3,2,manufacturing director,3,single,4492.84,11681.39,2,no,11,3,4,part time,0,,3,,3,0,2,1989,53914.11,yes
33,yes,,848.51,9,4,1492,1,F,3,2,sales executive,1,single,4492.84,17818.67,0,desconocido,17,3,1,full time,0,6,3,3,5,0,3,1990,82240.0,yes
31,yes,,269.29,15,3,1493,3,M,3,1,laboratory technician,3,,4492.84,5655.0,1,no,12,3,3,part time,1,,5,2,2,2,2,1992,26100.0,no
37,no,travel_rarely,591.29,25,2,1494,3,F,2,2,healthcare representative,4,,4492.84,12417.17,7,no,13,3,3,full time,2,9,2,3,6,1,3,1986,57310.0,no
27,no,travel_rarely,261.96,6,3,1495,4,M,2,1,research scientist,3,married,2115.83,5501.17,1,no,13,,3,,1,4,0,3,4,2,2,1996,53914.11,no
35,no,travel_frequently,245.14,4,4,1496,4,M,2,1,laboratory technician,4,married,1980.0,5148.0,1,desconocido,13,3,2,part time,1,2,2,4,2,2,2,1988,23760.0,yes
56,no,,1973.98,4,4,1497,4,F,3,5,manager,1,divorced,15943.72,41453.67,4,no,13,3,4,full time,1,28,2,3,5,4,2,1967,191324.62,no
45,no,,290.04,7,3,1498,1,F,3,1,research scientist,3,,4492.84,6090.75,4,yes,19,3,3,part time,1,,2,,3,0,2,1978,28111.13,yes
43,no,travel_rarely,365.13,2,3,1499,2,M,3,1,human resources,4,,2949.17,7667.83,0,no,13,3,2,full time,0,,5,3,9,1,8,1980,35390.0,yes
31,no,travel_rarely,564.16,29,4,1500,1,F,2,2,sales executive,4,,4492.84,11847.33,1,desconocido,14,3,1,full time,2,,3,3,12,5,7,1992,54680.0,yes
35,yes,,599.75,27,3,1501,3,M,3,2,sales executive,4,,4844.17,12594.83,1,desconocido,18,3,4,full time,0,,2,3,10,7,7,1988,58130.0,yes
35,no,non-travel,556.26,2,2,1502,2,M,3,2,manufacturing director,4,divorced,4492.84,11681.39,2,no,14,3,3,part time,1,15,6,3,7,1,7,1988,53914.11,no
30,no,,997.39,47,3,1503,47,F,3,3,manufacturing director,3,single,8055.83,20945.17,9,no,14,3,2,part time,0,9,3,3,7,0,2,1993,96670.0,no
46,yes,travel_rarely,556.26,21,2,1504,4,F,3,2,healthcare representative,2,married,4492.84,11681.39,4,no,22,4,4,part time,1,13,2,4,9,3,7,1977,53914.11,no
45,no,non-travel,531.76,48,4,1505,48,F,3,2,sales executive,3,married,4295.0,11167.0,4,desconocido,22,4,2,,2,10,3,4,8,5,7,1978,53914.11,yes
43,no,travel_frequently,585.52,2,4,1506,1,M,3,2,sales executive,4,married,4729.17,12295.83,1,desconocido,20,4,3,,1,7,5,3,7,7,7,1980,53914.11,no
46,yes,,754.62,10,3,1507,3,F,3,3,sales executive,2,,6095.0,15847.0,5,desconocido,21,4,3,part time,3,14,2,3,8,0,7,1977,73140.0,no
40,no,travel_rarely,1582.77,1,4,1508,1,M,3,4,manager,1,,12783.92,33238.2,2,desconocido,11,3,1,full time,1,22,3,,19,11,16,1983,153407.07,yes
27,no,travel_rarely,556.26,2,2,1509,1,F,4,2,sales executive,3,single,4492.84,11681.39,0,no,14,3,2,part time,0,9,5,2,8,0,7,1996,53914.11,yes
42,no,,1032.49,6,3,1510,3,M,3,3,research director,1,married,8339.32,21682.23,9,no,13,3,2,,1,18,3,4,13,5,7,1981,100071.84,no
26,no,travel_frequently,290.04,6,3,1511,3,M,4,1,laboratory technician,4,married,2342.59,6090.75,0,no,18,3,1,part time,1,8,3,3,7,7,7,1997,28111.13,yes
28,no,travel_frequently,556.26,1,2,1512,3,M,2,2,sales executive,4,married,4492.84,11681.39,1,desconocido,12,3,3,part time,1,7,2,3,7,0,7,1995,53914.11,yes
31,no,travel_rarely,290.04,5,4,1513,3,M,3,1,research scientist,4,married,4492.84,6090.75,0,desconocido,12,3,3,part time,1,,4,3,5,0,3,1992,28111.13,yes
31,no,travel_rarely,661.35,2,3,1514,1,M,2,2,human resources,1,,5341.67,13888.33,3,no,12,3,4,full time,0,,1,3,2,1,0,1992,64100.0,yes
31,no,,290.04,2,4,1515,3,M,3,1,research scientist,4,,4492.84,6090.75,0,desconocido,18,3,2,part time,1,3,2,1,2,2,2,1992,28111.13,yes
52,yes,,509.79,8,4,1516,3,M,2,2,research scientist,2,,4117.5,10705.5,2,no,15,,1,part time,0,11,3,2,8,7,7,1971,49410.0,no
28,yes,,290.04,2,4,1517,1,M,1,1,research scientist,4,married,2342.59,6090.75,5,yes,13,3,4,part time,0,,4,2,3,2,2,1995,28111.13,yes
47,no,travel_rarely,1973.98,5,5,1518,4,M,3,5,research director,3,married,4492.84,41453.67,4,desconocido,11,3,2,full time,1,21,2,3,3,1,1,1976,191324.62,yes
29,no,,410.94,9,5,1519,2,M,2,1,laboratory technician,4,,4492.84,8629.83,0,no,17,3,3,full time,0,4,2,,3,2,2,1994,39830.0,no
37,no,,654.85,5,2,1520,4,M,3,2,manufacturing director,4,,5289.17,13751.83,7,no,16,3,3,full time,2,8,2,2,6,0,4,1986,63470.0,no
23,no,,299.62,22,1,1521,3,M,3,1,research scientist,4,,4492.84,6292.0,1,desconocido,12,3,3,full time,2,,2,2,4,0,2,2000,29040.0,no
42,no,travel_rarely,278.16,2,1,1522,3,M,3,1,human resources,3,divorced,2246.67,5841.33,0,yes,11,3,3,part time,1,4,5,3,3,1,0,1981,26960.0,yes
30,no,,556.26,28,2,1523,4,F,3,2,sales executive,3,,4492.84,11681.39,7,desconocido,12,3,2,part time,1,4,2,4,2,2,2,1993,53914.11,yes
21,yes,,224.3,1,1,1524,1,F,2,1,sales representative,2,single,1811.67,4710.33,1,desconocido,11,3,3,part time,0,3,3,3,3,1,2,2002,21740.0,no
57,no,travel_rarely,696.94,1,4,1525,4,M,3,2,healthcare representative,3,,5629.17,14635.83,2,no,11,3,3,full time,0,,2,3,3,1,2,1966,67550.0,no
21,no,,290.04,9,2,1526,1,M,3,1,sales representative,4,single,2342.59,6090.75,1,desconocido,24,4,3,part time,0,3,3,2,3,2,2,2002,28111.13,yes
31,no,travel_rarely,274.13,9,4,1527,3,M,2,1,research scientist,2,,2214.17,5756.83,0,desconocido,16,3,4,part time,0,3,5,3,2,2,2,1992,26570.0,no
29,no,,290.04,23,3,1528,4,M,3,1,research scientist,4,,4492.84,6090.75,9,no,16,,4,part time,0,6,4,3,3,1,2,1994,28111.13,yes
27,no,travel_rarely,290.04,1,2,1529,4,M,3,1,laboratory technician,2,,4492.84,6090.75,1,no,11,3,2,part time,1,5,2,3,5,0,4,1996,28111.13,yes
49,no,travel_rarely,1131.31,7,3,1530,2,M,2,3,healthcare representative,3,single,4492.84,23757.5,8,no,24,4,3,full time,0,,2,3,5,0,0,1974,109650.0,no
36,no,travel_rarely,262.37,2,3,1531,4,F,3,1,research scientist,3,married,2119.17,5509.83,4,no,13,3,2,,1,,3,3,2,2,2,1987,53914.11,yes
34,yes,non-travel,547.24,37,3,1532,1,M,4,2,sales executive,4,,4420.0,11492.0,8,yes,13,3,2,,0,,3,2,5,0,4,1989,53914.11,yes
24,no,,556.26,32,4,1533,4,F,3,2,sales executive,3,divorced,4492.84,11681.39,1,yes,12,3,4,part time,1,,2,4,5,0,3,1999,53914.11,yes
42,no,,290.04,1,4,1534,2,F,3,1,laboratory technician,1,,2342.59,6090.75,3,no,16,3,2,part time,1,8,5,3,5,1,2,1981,28111.13,yes
54,no,,2002.21,5,2,1535,1,M,3,5,research director,1,married,16171.67,42046.33,4,desconocido,11,3,3,,1,24,4,2,4,1,2,1969,53914.11,yes
34,no,,674.56,4,4,1536,3,F,3,2,sales executive,3,married,4492.84,14165.67,9,no,15,3,1,full time,1,,3,3,3,1,2,1989,65380.0,yes
43,no,,232.97,21,3,1537,4,M,3,1,laboratory technician,4,,1881.67,4892.33,7,desconocido,20,4,1,part time,1,,1,3,3,1,2,1980,22580.0,yes
43,no,travel_rarely,556.26,8,4,1538,3,F,3,2,healthcare representative,3,,4492.84,11681.39,4,yes,14,3,4,,0,,3,3,5,0,2,1980,53914.11,yes
31,no,travel_rarely,228.84,1,2,1539,4,M,2,1,laboratory technician,1,married,1848.33,4805.67,1,no,12,3,3,,1,4,3,,4,3,2,1992,53914.11,yes
25,yes,travel_rarely,290.04,3,3,1540,1,M,3,1,laboratory technician,1,married,4492.84,6090.75,5,no,13,3,3,part time,1,6,5,,2,0,2,1998,28111.13,yes
45,no,,273.83,10,2,1541,1,M,3,1,research scientist,4,married,4492.84,5750.33,3,no,21,,4,part time,2,8,3,2,2,0,2,1978,26540.0,yes
45,no,travel_rarely,1582.77,33,2,1542,3,M,3,4,healthcare representative,4,married,12783.92,33238.2,0,yes,14,3,2,full time,0,21,2,3,20,4,10,1978,153407.07,yes
47,yes,non-travel,1032.49,29,4,1543,1,M,3,3,manager,2,married,4492.84,21682.23,1,desconocido,12,3,4,part time,1,,2,2,10,9,9,1976,100071.84,no
35,no,,1032.49,38,3,1544,2,F,4,3,manager,2,divorced,8339.32,21682.23,7,desconocido,18,,2,,1,10,6,2,7,6,2,1988,53914.11,yes
29,no,travel_frequently,556.26,2,2,1545,2,M,3,2,sales executive,4,single,4492.84,11681.39,1,desconocido,18,3,1,part time,0,,3,,10,0,9,1994,53914.11,yes
55,no,travel_rarely,556.26,17,2,1546,17,M,3,2,laboratory technician,4,married,4492.84,11681.39,3,desconocido,19,,4,,1,12,4,3,10,0,8,1968,53914.11,yes
26,yes,travel_rarely,601.3,4,4,1547,4,M,2,2,sales executive,4,single,4492.84,12627.33,1,desconocido,12,3,2,full time,0,,0,,8,7,4,1997,58280.0,yes
31,no,travel_rarely,556.26,7,3,1548,2,M,4,2,sales executive,4,,4492.84,11681.39,4,desconocido,11,3,2,part time,1,10,3,2,8,7,7,1992,53914.11,no
43,no,travel_frequently,253.29,10,4,1549,3,F,3,1,laboratory technician,4,,2045.83,5319.17,0,no,19,3,1,part time,0,,5,3,8,1,7,1980,24550.0,no
31,no,travel_rarely,556.26,7,3,1550,4,M,3,2,sales executive,4,,4492.84,11681.39,4,desconocido,12,3,4,,3,13,3,3,7,1,7,1992,53914.11,yes
32,no,,521.55,2,4,1551,1,F,4,2,research scientist,4,single,4492.84,10952.5,7,desconocido,16,3,3,part time,0,,0,2,7,0,7,1991,50550.0,no
33,no,,483.06,10,3,1552,2,M,2,2,sales executive,4,,3901.67,10144.33,3,no,14,3,3,,0,,6,2,7,0,1,1990,53914.11,yes
43,no,travel_frequently,542.39,30,4,1553,3,F,2,2,laboratory technician,3,divorced,4380.83,11390.17,1,no,11,,2,,1,9,3,4,9,0,0,1980,53914.11,no
29,yes,travel_rarely,218.63,8,4,1554,2,M,1,1,laboratory technician,1,,1765.83,4591.17,1,desconocido,11,3,4,,0,7,4,2,7,0,7,1994,53914.11,yes
